DATE_FROM,DATE_TO,GATE_OPEN_TIME,GATE_CLOSURE_TIME,ALLOCATION_DEADLINE,TENDER_TYPE,ROUND,TYPE_OF_RESERVES,PRODUCT,TOTAL_DEMAND_[MW],GERMANY_BLOCK_DEMAND_[MW],GERMANY_BLOCK_EXPORT_LIMIT_[MW],GERMANY_BLOCK_CORE_PORTION_[MW],TRANSNETBW_AREA_CORE_PORTION_[MW],AMPRION_AREA_CORE_PORTION_[MW],50HERTZ_AREA_CORE_PORTION_[MW],TENNET_AREA_CORE_PORTION_[MW],BELGIUM_BLOCK_DEMAND_[MW],BELGIUM_BLOCK_EXPORT_LIMIT_[MW],BELGIUM_BLOCK_CORE_PORTION_[MW],ELIA_AREA_CORE_PORTION_[MW],FRANCE_BLOCK_DEMAND_[MW],FRANCE_BLOCK_EXPORT_LIMIT_[MW],FRANCE_BLOCK_CORE_PORTION_[MW],RTE_AREA_CORE_PORTION_[MW],NETHERLANDS_BLOCK_DEMAND_[MW],NETHERLANDS_BLOCK_EXPORT_LIMIT_[MW],NETHERLANDS_BLOCK_CORE_PORTION_[MW],TTB_AREA_CORE_PORTION_[MW],AUSTRIA_BLOCK_DEMAND_[MW],AUSTRIA_BLOCK_EXPORT_LIMIT_[MW],AUSTRIA_BLOCK_CORE_PORTION_[MW],APG_AREA_CORE_PORTION_[MW],SWITZERLAND_BLOCK_DEMAND_[MW],SWITZERLAND_BLOCK_EXPORT_LIMIT_[MW],SWITZERLAND_BLOCK_CORE_PORTION_[MW],SWISSGRID_AREA_CORE_PORTION_[MW],SLOVENIA_BLOCK_DEMAND_[MW],SLOVENIA_BLOCK_EXPORT_LIMIT_[MW],SLOVENIA_BLOCK_CORE_PORTION_[MW],ELES_AREA_CORE_PORTION_[MW],DENMARK_BLOCK_DEMAND_[MW],DENMARK_BLOCK_EXPORT_LIMIT_[MW],DENMARK_BLOCK_CORE_PORTION_[MW],ENERGINET_AREA_CORE_PORTION_[MW]
23/09/2020,23/09/2020,09/09/2020 11:00,22/09/2020 08:00,22/09/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
24/09/2020,24/09/2020,10/09/2020 11:00,23/09/2020 08:00,23/09/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
24/09/2020,24/09/2020,10/09/2020 11:00,23/09/2020 08:00,23/09/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
24/09/2020,24/09/2020,10/09/2020 11:00,23/09/2020 08:00,23/09/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
24/09/2020,24/09/2020,10/09/2020 11:00,23/09/2020 08:00,23/09/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
24/09/2020,24/09/2020,10/09/2020 11:00,23/09/2020 08:00,23/09/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
24/09/2020,24/09/2020,10/09/2020 11:00,23/09/2020 08:00,23/09/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
25/09/2020,25/09/2020,11/09/2020 11:00,24/09/2020 08:00,24/09/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
25/09/2020,25/09/2020,11/09/2020 11:00,24/09/2020 08:00,24/09/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
25/09/2020,25/09/2020,11/09/2020 11:00,24/09/2020 08:00,24/09/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
25/09/2020,25/09/2020,11/09/2020 11:00,24/09/2020 08:00,24/09/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
25/09/2020,25/09/2020,11/09/2020 11:00,24/09/2020 08:00,24/09/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
25/09/2020,25/09/2020,11/09/2020 11:00,24/09/2020 08:00,24/09/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
26/09/2020,26/09/2020,12/09/2020 11:00,25/09/2020 08:00,25/09/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
26/09/2020,26/09/2020,12/09/2020 11:00,25/09/2020 08:00,25/09/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
26/09/2020,26/09/2020,12/09/2020 11:00,25/09/2020 08:00,25/09/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
26/09/2020,26/09/2020,12/09/2020 11:00,25/09/2020 08:00,25/09/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
26/09/2020,26/09/2020,12/09/2020 11:00,25/09/2020 08:00,25/09/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
26/09/2020,26/09/2020,12/09/2020 11:00,25/09/2020 08:00,25/09/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
27/09/2020,27/09/2020,13/09/2020 11:00,26/09/2020 08:00,26/09/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
27/09/2020,27/09/2020,13/09/2020 11:00,26/09/2020 08:00,26/09/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
27/09/2020,27/09/2020,13/09/2020 11:00,26/09/2020 08:00,26/09/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
27/09/2020,27/09/2020,13/09/2020 11:00,26/09/2020 08:00,26/09/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
27/09/2020,27/09/2020,13/09/2020 11:00,26/09/2020 08:00,26/09/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
27/09/2020,27/09/2020,13/09/2020 11:00,26/09/2020 08:00,26/09/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
28/09/2020,28/09/2020,14/09/2020 11:00,27/09/2020 08:00,27/09/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
28/09/2020,28/09/2020,14/09/2020 11:00,27/09/2020 08:00,27/09/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
28/09/2020,28/09/2020,14/09/2020 11:00,27/09/2020 08:00,27/09/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
28/09/2020,28/09/2020,14/09/2020 11:00,27/09/2020 08:00,27/09/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
28/09/2020,28/09/2020,14/09/2020 11:00,27/09/2020 08:00,27/09/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
28/09/2020,28/09/2020,14/09/2020 11:00,27/09/2020 08:00,27/09/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
29/09/2020,29/09/2020,15/09/2020 11:00,28/09/2020 08:00,28/09/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
29/09/2020,29/09/2020,15/09/2020 11:00,28/09/2020 08:00,28/09/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
29/09/2020,29/09/2020,15/09/2020 11:00,28/09/2020 08:00,28/09/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
29/09/2020,29/09/2020,15/09/2020 11:00,28/09/2020 08:00,28/09/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
29/09/2020,29/09/2020,15/09/2020 11:00,28/09/2020 08:00,28/09/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
29/09/2020,29/09/2020,15/09/2020 11:00,28/09/2020 08:00,28/09/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
30/09/2020,30/09/2020,16/09/2020 11:00,29/09/2020 08:00,29/09/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
30/09/2020,30/09/2020,16/09/2020 11:00,29/09/2020 08:00,29/09/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
30/09/2020,30/09/2020,16/09/2020 11:00,29/09/2020 08:00,29/09/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
30/09/2020,30/09/2020,16/09/2020 11:00,29/09/2020 08:00,29/09/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
30/09/2020,30/09/2020,16/09/2020 11:00,29/09/2020 08:00,29/09/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
30/09/2020,30/09/2020,16/09/2020 11:00,29/09/2020 08:00,29/09/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
01/10/2020,01/10/2020,17/09/2020 11:00,30/09/2020 08:00,30/09/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
01/10/2020,01/10/2020,17/09/2020 11:00,30/09/2020 08:00,30/09/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
01/10/2020,01/10/2020,17/09/2020 11:00,30/09/2020 08:00,30/09/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
01/10/2020,01/10/2020,17/09/2020 11:00,30/09/2020 08:00,30/09/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
01/10/2020,01/10/2020,17/09/2020 11:00,30/09/2020 08:00,30/09/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
01/10/2020,01/10/2020,17/09/2020 11:00,30/09/2020 08:00,30/09/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
02/10/2020,02/10/2020,18/09/2020 11:00,01/10/2020 08:00,01/10/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
02/10/2020,02/10/2020,18/09/2020 11:00,01/10/2020 08:00,01/10/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
02/10/2020,02/10/2020,18/09/2020 11:00,01/10/2020 08:00,01/10/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
02/10/2020,02/10/2020,18/09/2020 11:00,01/10/2020 08:00,01/10/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
02/10/2020,02/10/2020,18/09/2020 11:00,01/10/2020 08:00,01/10/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
02/10/2020,02/10/2020,18/09/2020 11:00,01/10/2020 08:00,01/10/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
03/10/2020,03/10/2020,19/09/2020 11:00,02/10/2020 08:00,02/10/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
03/10/2020,03/10/2020,19/09/2020 11:00,02/10/2020 08:00,02/10/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
03/10/2020,03/10/2020,19/09/2020 11:00,02/10/2020 08:00,02/10/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
03/10/2020,03/10/2020,19/09/2020 11:00,02/10/2020 08:00,02/10/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
03/10/2020,03/10/2020,19/09/2020 11:00,02/10/2020 08:00,02/10/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
03/10/2020,03/10/2020,19/09/2020 11:00,02/10/2020 08:00,02/10/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
04/10/2020,04/10/2020,20/09/2020 11:00,03/10/2020 08:00,03/10/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
04/10/2020,04/10/2020,20/09/2020 11:00,03/10/2020 08:00,03/10/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
04/10/2020,04/10/2020,20/09/2020 11:00,03/10/2020 08:00,03/10/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
04/10/2020,04/10/2020,20/09/2020 11:00,03/10/2020 08:00,03/10/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
04/10/2020,04/10/2020,20/09/2020 11:00,03/10/2020 08:00,03/10/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
04/10/2020,04/10/2020,20/09/2020 11:00,03/10/2020 08:00,03/10/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
05/10/2020,05/10/2020,21/09/2020 11:00,04/10/2020 08:00,04/10/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
05/10/2020,05/10/2020,21/09/2020 11:00,04/10/2020 08:00,04/10/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
05/10/2020,05/10/2020,21/09/2020 11:00,04/10/2020 08:00,04/10/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
05/10/2020,05/10/2020,21/09/2020 11:00,04/10/2020 08:00,04/10/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
05/10/2020,05/10/2020,21/09/2020 11:00,04/10/2020 08:00,04/10/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
05/10/2020,05/10/2020,21/09/2020 11:00,04/10/2020 08:00,04/10/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
06/10/2020,06/10/2020,22/09/2020 11:00,05/10/2020 08:00,05/10/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
06/10/2020,06/10/2020,22/09/2020 11:00,05/10/2020 08:00,05/10/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
06/10/2020,06/10/2020,22/09/2020 11:00,05/10/2020 08:00,05/10/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
06/10/2020,06/10/2020,22/09/2020 11:00,05/10/2020 08:00,05/10/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
06/10/2020,06/10/2020,22/09/2020 11:00,05/10/2020 08:00,05/10/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
06/10/2020,06/10/2020,22/09/2020 11:00,05/10/2020 08:00,05/10/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
07/10/2020,07/10/2020,23/09/2020 11:00,06/10/2020 08:00,06/10/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
07/10/2020,07/10/2020,23/09/2020 11:00,06/10/2020 08:00,06/10/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
07/10/2020,07/10/2020,23/09/2020 11:00,06/10/2020 08:00,06/10/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
07/10/2020,07/10/2020,23/09/2020 11:00,06/10/2020 08:00,06/10/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
07/10/2020,07/10/2020,23/09/2020 11:00,06/10/2020 08:00,06/10/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
07/10/2020,07/10/2020,23/09/2020 11:00,06/10/2020 08:00,06/10/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
08/10/2020,08/10/2020,24/09/2020 11:00,07/10/2020 08:00,07/10/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
08/10/2020,08/10/2020,24/09/2020 11:00,07/10/2020 08:00,07/10/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
08/10/2020,08/10/2020,24/09/2020 11:00,07/10/2020 08:00,07/10/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
08/10/2020,08/10/2020,24/09/2020 11:00,07/10/2020 08:00,07/10/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
08/10/2020,08/10/2020,24/09/2020 11:00,07/10/2020 08:00,07/10/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
08/10/2020,08/10/2020,24/09/2020 11:00,07/10/2020 08:00,07/10/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
09/10/2020,09/10/2020,25/09/2020 11:00,08/10/2020 08:00,08/10/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
09/10/2020,09/10/2020,25/09/2020 11:00,08/10/2020 08:00,08/10/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
09/10/2020,09/10/2020,25/09/2020 11:00,08/10/2020 08:00,08/10/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
09/10/2020,09/10/2020,25/09/2020 11:00,08/10/2020 08:00,08/10/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
09/10/2020,09/10/2020,25/09/2020 11:00,08/10/2020 08:00,08/10/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
09/10/2020,09/10/2020,25/09/2020 11:00,08/10/2020 08:00,08/10/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
10/10/2020,10/10/2020,26/09/2020 11:00,09/10/2020 08:00,09/10/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
10/10/2020,10/10/2020,26/09/2020 11:00,09/10/2020 08:00,09/10/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
10/10/2020,10/10/2020,26/09/2020 11:00,09/10/2020 08:00,09/10/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
10/10/2020,10/10/2020,26/09/2020 11:00,09/10/2020 08:00,09/10/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
10/10/2020,10/10/2020,26/09/2020 11:00,09/10/2020 08:00,09/10/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
10/10/2020,10/10/2020,26/09/2020 11:00,09/10/2020 08:00,09/10/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
11/10/2020,11/10/2020,27/09/2020 11:00,10/10/2020 08:00,10/10/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
