YEAR,MO,DY,HR,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_SW_DWN
2020,1,25,3,-999,-999,-999,0,0
2020,1,25,4,-999,-999,-999,0,0
2020,1,25,5,-999,-999,-999,0,0
2020,1,25,6,-999,-999,-999,0,0
2020,1,25,7,-999,-999,-999,0,0
2020,1,25,8,-999,-999,-999,0,0
2020,1,25,9,0.27,0.15,84.14,15.5,38.12
2020,1,25,10,0.2,0.14,79.42,21.25,49.55
2020,1,25,11,0.29,0.15,76.02,40.3,97.18
2020,1,25,12,0.27,0.15,74.63,41.73,99.05
2020,1,25,13,0.25,0.14,75.41,39.48,89.3
2020,1,25,14,0.21,0.14,78.27,25.35,59.32
2020,1,25,15,0.12,0.15,82.95,9.38,21.4
2020,1,25,16,0.3,0.14,88.65,2.8,9.84
2020,1,25,17,-999,-999,-999,0,0
2020,1,25,18,-999,-999,-999,0,0
2020,1,25,19,-999,-999,-999,0,0
2020,1,25,20,-999,-999,-999,0,0
2020,1,25,21,-999,-999,-999,0,0
2020,1,25,22,-999,-999,-999,0,0
2020,1,25,23,-999,-999,-999,0,0
2020,1,26,0,-999,-999,-999,0,0
2020,1,26,1,-999,-999,-999,0,0
2020,1,26,2,-999,-999,-999,0,0
2020,1,26,3,-999,-999,-999,0,0
2020,1,26,4,-999,-999,-999,0,0
2020,1,26,5,-999,-999,-999,0,0
2020,1,26,6,-999,-999,-999,0,0
2020,1,26,7,-999,-999,-999,0,0
2020,1,26,8,-999,-999,-999,0,0
2020,1,26,9,0.28,0.19,83.87,15.98,41.76
2020,1,26,10,0.17,0.14,79.2,18.98,45.56
2020,1,26,11,0.17,0.14,75.78,24.35,58.16
2020,1,26,12,0.27,0.16,74.39,40.35,103.05
2020,1,26,13,0.25,0.16,75.16,35,90.38
2020,1,26,14,0.21,0.15,78.02,25.6,62.47
2020,1,26,15,0.17,0.16,82.7,13,30.05
2020,1,26,16,0.27,0.14,88.48,2.73,10.05
2020,1,26,17,-999,-999,-999,0,0
2020,1,26,18,-999,-999,-999,0,0
2020,1,26,19,-999,-999,-999,0,0
2020,1,26,20,-999,-999,-999,0,0
2020,1,26,21,-999,-999,-999,0,0
2020,1,26,22,-999,-999,-999,0,0
2020,1,26,23,-999,-999,-999,0,0
2020,1,27,0,-999,-999,-999,0,0
2020,1,27,1,-999,-999,-999,0,0
2020,1,27,2,-999,-999,-999,0,0
2020,1,27,3,-999,-999,-999,0,0
2020,1,27,4,-999,-999,-999,0,0
2020,1,27,5,-999,-999,-999,0,0
2020,1,27,6,-999,-999,-999,0,0
2020,1,27,7,-999,-999,-999,0,0
2020,1,27,8,-999,-999,-999,0,0
2020,1,27,9,0.19,0.16,83.58,11.95,29.7
2020,1,27,10,0.16,0.15,78.98,18.12,44.55
2020,1,27,11,0.28,0.16,75.54,40.85,99.39
2020,1,27,12,0.27,0.15,74.13,45.25,105.73
2020,1,27,13,0.27,0.15,74.9,41.15,99.49
2020,1,27,14,0.27,0.15,77.76,34.1,82.47
2020,1,27,15,0.17,0.16,82.45,13.23,31.46
2020,1,27,16,0.28,0.15,88.31,3.33,11.73
2020,1,27,17,-999,-999,-999,0,0
2020,1,27,18,-999,-999,-999,0,0
2020,1,27,19,-999,-999,-999,0,0
2020,1,27,20,-999,-999,-999,0,0
2020,1,27,21,-999,-999,-999,0,0
2020,1,27,22,-999,-999,-999,0,0
2020,1,27,23,-999,-999,-999,0,0
2020,1,28,0,-999,-999,-999,0,0
2020,1,28,1,-999,-999,-999,0,0
2020,1,28,2,-999,-999,-999,0,0
2020,1,28,3,-999,-999,-999,0,0
2020,1,28,4,-999,-999,-999,0,0
2020,1,28,5,-999,-999,-999,0,0
2020,1,28,6,-999,-999,-999,0,0
2020,1,28,7,-999,-999,-999,0,0
2020,1,28,8,0.39,0.08,89.34,1.02,6.32
2020,1,28,9,0.22,0.16,83.94,12.58,32.4
2020,1,28,10,0.2,0.15,78.74,22.45,55.02
2020,1,28,11,0.24,0.15,75.29,35.62,86.75
2020,1,28,12,0.3,0.15,73.88,49.62,119.82
2020,1,28,13,0.31,0.15,74.63,46.88,115
2020,1,28,14,0.27,0.15,77.49,33.38,82.62
2020,1,28,15,0.22,0.16,82.19,17.27,41.18
2020,1,28,16,0.31,0.16,88.13,4.08,14.27
2020,1,28,17,-999,-999,-999,0,0
2020,1,28,18,-999,-999,-999,0,0
2020,1,28,19,-999,-999,-999,0,0
2020,1,28,20,-999,-999,-999,0,0
2020,1,28,21,-999,-999,-999,0,0
2020,1,28,22,-999,-999,-999,0,0
2020,1,28,23,-999,-999,-999,0,0
2020,1,29,0,-999,-999,-999,0,0
2020,1,29,1,-999,-999,-999,0,0
2020,1,29,2,-999,-999,-999,0,0
2020,1,29,3,-999,-999,-999,0,0
2020,1,29,4,-999,-999,-999,0,0
2020,1,29,5,-999,-999,-999,0,0
2020,1,29,6,-999,-999,-999,0,0
2020,1,29,7,-999,-999,-999,0,0
2020,1,29,8,0.38,0.12,89.25,1.27,6.91
2020,1,29,9,0.43,0.2,83.72,25.02,66.54
2020,1,29,10,0.51,0.18,78.51,57.5,142.59
2020,1,29,11,0.53,0.17,75.04,80.3,193.66
2020,1,29,12,0.57,0.18,73.62,93.83,224.45
2020,1,29,13,0.47,0.16,74.37,74.12,177.15
2020,1,29,14,0.45,0.16,77.23,58.15,139.7
2020,1,29,15,0.42,0.2,81.93,32.85,82.45
2020,1,29,16,0.41,0.19,87.94,5.88,20.43
2020,1,29,17,-999,-999,-999,0,0
2020,1,29,18,-999,-999,-999,0,0
2020,1,29,19,-999,-999,-999,0,0
2020,1,29,20,-999,-999,-999,0,0
2020,1,29,21,-999,-999,-999,0,0
2020,1,29,22,-999,-999,-999,0,0
2020,1,29,23,-999,-999,-999,0,0
2020,1,30,0,-999,-999,-999,0,0
2020,1,30,1,-999,-999,-999,0,0
2020,1,30,2,-999,-999,-999,0,0
2020,1,30,3,-999,-999,-999,0,0
2020,1,30,4,-999,-999,-999,0,0
2020,1,30,5,-999,-999,-999,0,0
2020,1,30,6,-999,-999,-999,0,0
2020,1,30,7,-999,-999,-999,0,0
2020,1,30,8,0.31,0.12,89.15,1.5,6.56
2020,1,30,9,0.15,0.15,83.49,9.23,23.2
2020,1,30,10,0.12,0.13,78.27,13.23,32.77
2020,1,30,11,0.18,0.15,74.78,28.75,67.42
2020,1,30,12,0.21,0.15,73.34,36.5,84.82
2020,1,30,13,0.21,0.15,74.09,34.42,79.59
2020,1,30,14,0.12,0.13,76.95,15.65,37.91
2020,1,30,15,0.12,0.15,81.66,10.42,23.51
2020,1,30,16,0.21,0.12,87.73,2.98,11.5
2020,1,30,17,-999,-999,-999,0,0
2020,1,30,18,-999,-999,-999,0,0
2020,1,30,19,-999,-999,-999,0,0
2020,1,30,20,-999,-999,-999,0,0
2020,1,30,21,-999,-999,-999,0,0
2020,1,30,22,-999,-999,-999,0,0
2020,1,30,23,-999,-999,-999,0,0
2020,1,31,0,-999,-999,-999,0,0
2020,1,31,1,-999,-999,-999,0,0
2020,1,31,2,-999,-999,-999,0,0
2020,1,31,3,-999,-999,-999,0,0
2020,1,31,4,-999,-999,-999,0,0
2020,1,31,5,-999,-999,-999,0,0
2020,1,31,6,-999,-999,-999,0,0
2020,1,31,7,-999,-999,-999,0,0
2020,1,31,8,0.34,0.16,89.03,2.05,7.89
2020,1,31,9,0.24,0.15,83.26,16.38,39.4
2020,1,31,10,0.3,0.14,78.02,36.55,86.47
2020,1,31,11,0.26,0.15,74.52,41.2,95.46
2020,1,31,12,0.15,0.14,73.07,26.58,60.91
2020,1,31,13,0.26,0.15,73.82,44.8,101.76
2020,1,31,14,0.2,0.14,76.68,28.02,64.36
2020,1,31,15,0.15,0.15,81.4,13.92,30.82
2020,1,31,16,0.27,0.12,87.52,4.92,16.12
2020,1,31,17,-999,-999,-999,0,0
2020,1,31,18,-999,-999,-999,0,0
2020,1,31,19,-999,-999,-999,0,0
2020,1,31,20,-999,-999,-999,0,0
2020,1,31,21,-999,-999,-999,0,0
2020,1,31,22,-999,-999,-999,0,0
2020,1,31,23,-999,-999,-999,0,0
2020,2,1,0,-999,-999,-999,0,0
2020,2,1,1,-999,-999,-999,0,0
2020,2,1,2,-999,-999,-999,0,0
2020,2,1,3,-999,-999,-999,0,0
2020,2,1,4,-999,-999,-999,0,0
2020,2,1,5,-999,-999,-999,0,0
2020,2,1,6,-999,-999,-999,0,0
2020,2,1,7,-999,-999,-999,0,0
2020,2,1,8,0.33,0.16,88.91,2.45,8.67
2020,2,1,9,0.33,0.18,83.02,22.85,55.59
2020,2,1,10,0.34,0.16,77.76,40.95,102.47
2020,2,1,11,0.35,0.16,74.25,54.77,133.76
2020,2,1,12,0.38,0.16,72.79,66.5,158.67
2020,2,1,13,0.41,0.16,73.53,68.48,161.61
2020,2,1,14,0.4,0.16,76.4,55.42,132.61
2020,2,1,15,0.27,0.16,81.12,24.42,56.91
2020,2,1,16,0.25,0.12,87.29,5.23,16.73
2020,2,1,17,-999,-999,-999,0,0
2020,2,1,18,-999,-999,-999,0,0
2020,2,1,19,-999,-999,-999,0,0
2020,2,1,20,-999,-999,-999,0,0
2020,2,1,21,-999,-999,-999,0,0
2020,2,1,22,-999,-999,-999,0,0
2020,2,1,23,-999,-999,-999,0,0
2020,2,2,0,-999,-999,-999,0,0
2020,2,2,1,-999,-999,-999,0,0
2020,2,2,2,-999,-999,-999,0,0
2020,2,2,3,-999,-999,-999,0,0
2020,2,2,4,-999,-999,-999,0,0
2020,2,2,5,-999,-999,-999,0,0
2020,2,2,6,-999,-999,-999,0,0
2020,2,2,7,-999,-999,-999,0,0
2020,2,2,8,0.38,0.16,88.78,3,11.08
2020,2,2,9,0.33,0.16,82.77,23.48,57.27
2020,2,2,10,0.45,0.18,77.5,56.1,137.84
2020,2,2,11,0.45,0.17,73.98,74.85,176.3
2020,2,2,12,0.45,0.16,72.51,78.23,191.12
2020,2,2,13,0.41,0.16,73.25,68.6,165.6
2020,2,2,14,0.41,0.15,76.12,56.9,136.52
2020,2,2,15,0.33,0.15,80.84,30.12,73.25
2020,2,2,16,0.29,0.13,87.05,6.4,20.79
2020,2,2,17,-999,-999,-999,0,0
2020,2,2,18,-999,-999,-999,0,0
2020,2,2,19,-999,-999,-999,0,0
2020,2,2,20,-999,-999,-999,0,0
2020,2,2,21,-999,-999,-999,0,0
2020,2,2,22,-999,-999,-999,0,0
2020,2,2,23,-999,-999,-999,0,0
2020,2,3,0,-999,-999,-999,0,0
2020,2,3,1,-999,-999,-999,0,0
2020,2,3,2,-999,-999,-999,0,0
2020,2,3,3,-999,-999,-999,0,0
2020,2,3,4,-999,-999,-999,0,0
2020,2,3,5,-999,-999,-999,0,0
2020,2,3,6,-999,-999,-999,0,0
2020,2,3,7,-999,-999,-999,0,0
2020,2,3,8,0.23,0.11,88.63,1.88,7.55
2020,2,3,9,0.33,0.18,82.52,23.33,60.19
2020,2,3,10,0.27,0.15,77.23,34.7,82.6
2020,2,3,11,0.3,0.15,73.7,49.7,121.03
2020,2,3,12,0.32,0.15,72.22,58.98,136.96
2020,2,3,13,0.3,0.16,72.95,48.52,121.62
2020,2,3,14,0.24,0.15,75.83,35.73,83.24
2020,2,3,15,0.27,0.17,80.57,25.52,61.6
2020,2,3,16,0.32,0.16,86.8,7.5,24.88
2020,2,3,17,-999,-999,-999,0,0
2020,2,3,18,-999,-999,-999,0,0
2020,2,3,19,-999,-999,-999,0,0
2020,2,3,20,-999,-999,-999,0,0
2020,2,3,21,-999,-999,-999,0,0
2020,2,3,22,-999,-999,-999,0,0
2020,2,3,23,-999,-999,-999,0,0
2020,2,4,0,-999,-999,-999,0,0
2020,2,4,1,-999,-999,-999,0,0
2020,2,4,2,-999,-999,-999,0,0
2020,2,4,3,-999,-999,-999,0,0
2020,2,4,4,-999,-999,-999,0,0
2020,2,4,5,-999,-999,-999,0,0
2020,2,4,6,-999,-999,-999,0,0
2020,2,4,7,-999,-999,-999,0,0
2020,2,4,8,0.28,0.14,88.48,2.48,10.51
2020,2,4,9,0.44,0.2,82.27,32.8,82.73
2020,2,4,10,0.58,0.18,76.96,74.5,183.3
2020,2,4,11,0.59,0.18,73.41,97.15,236.09
2020,2,4,12,0.56,0.15,71.92,102.52,245.98
2020,2,4,13,0.49,0.16,72.66,84.42,206.87
2020,2,4,14,0.53,0.18,75.54,76.75,185.84
2020,2,4,15,0.55,0.19,80.29,51.85,130.96
2020,2,4,16,0.4,0.18,86.53,9.95,33.43
2020,2,4,17,-999,-999,-999,0,0
2020,2,4,18,-999,-999,-999,0,0
2020,2,4,19,-999,-999,-999,0,0
2020,2,4,20,-999,-999,-999,0,0
2020,2,4,21,-999,-999,-999,0,0
2020,2,4,22,-999,-999,-999,0,0
2020,2,4,23,-999,-999,-999,0,0
2020,2,5,0,-999,-999,-999,0,0
2020,2,5,1,-999,-999,-999,0,0
2020,2,5,2,-999,-999,-999,0,0
2020,2,5,3,-999,-999,-999,0,0
2020,2,5,4,-999,-999,-999,0,0
2020,2,5,5,-999,-999,-999,0,0
2020,2,5,6,-999,-999,-999,0,0
2020,2,5,7,-999,-999,-999,0,0
2020,2,5,8,0.44,0.2,88.31,4.73,17.93
2020,2,5,9,0.52,0.2,82,38.95,100.88
2020,2,5,10,0.67,0.22,76.68,86.98,216.79
2020,2,5,11,0.67,0.18,73.12,112,272.44
2020,2,5,12,0.7,0.16,71.62,127,308.82
2020,2,5,13,0.45,0.13,72.36,77.8,189.84
2020,2,5,14,0.44,0.15,75.24,65.45,155.16
2020,2,5,15,0.32,0.15,80,32.52,78.4
2020,2,5,16,0.28,0.14,86.26,8.58,26
2020,2,5,17,-999,-999,-999,0,0
2020,2,5,18,-999,-999,-999,0,0
2020,2,5,19,-999,-999,-999,0,0
2020,2,5,20,-999,-999,-999,0,0
2020,2,5,21,-999,-999,-999,0,0
2020,2,5,22,-999,-999,-999,0,0
2020,2,5,23,-999,-999,-999,0,0
2020,2,6,0,-999,-999,-999,0,0
2020,2,6,1,-999,-999,-999,0,0
2020,2,6,2,-999,-999,-999,0,0
2020,2,6,3,-999,-999,-999,0,0
2020,2,6,4,-999,-999,-999,0,0
2020,2,6,5,-999,-999,-999,0,0
2020,2,6,6,-999,-999,-999,0,0
2020,2,6,7,-999,-999,-999,0,0
2020,2,6,8,0.44,0.2,88.13,5.75,19.99
2020,2,6,9,0.53,0.2,81.73,43.48,106.54
2020,2,6,10,0.38,0.16,76.4,52.75,122.93
2020,2,6,11,0.44,0.16,72.82,77.55,179.35
2020,2,6,12,0.34,0.15,71.32,65.25,149.97
2020,2,6,13,0.32,0.14,72.05,60.77,139.74
2020,2,6,14,0.27,0.15,74.95,44.2,99.66
2020,2,6,15,0.33,0.17,79.71,34.73,81.91
2020,2,6,16,0.35,0.19,85.97,11.7,34.36
2020,2,6,17,-999,-999,-999,0,0
2020,2,6,18,-999,-999,-999,0,0
2020,2,6,19,-999,-999,-999,0,0
2020,2,6,20,-999,-999,-999,0,0
2020,2,6,21,-999,-999,-999,0,0
2020,2,6,22,-999,-999,-999,0,0
2020,2,6,23,-999,-999,-999,0,0
2020,2,7,0,-999,-999,-999,0,0
2020,2,7,1,-999,-999,-999,0,0
2020,2,7,2,-999,-999,-999,0,0
2020,2,7,3,-999,-999,-999,0,0
2020,2,7,4,-999,-999,-999,0,0
2020,2,7,5,-999,-999,-999,0,0
2020,2,7,6,-999,-999,-999,0,0
2020,2,7,7,-999,-999,-999,0,0
2020,2,7,8,0.41,0.22,87.95,6.12,20.52
2020,2,7,9,0.51,0.2,81.46,42.9,106.27
2020,2,7,10,0.42,0.17,76.11,59.15,140.76
2020,2,7,11,0.27,0.15,72.52,49.17,115.02
2020,2,7,12,0.27,0.15,71.02,51.88,120.07
2020,2,7,13,0.23,0.14,71.74,42.17,97.93
2020,2,7,14,0.2,0.14,74.64,31.98,73.38
2020,2,7,15,0.24,0.17,79.42,25.3,62.08
2020,2,7,16,0.3,0.16,85.66,10.52,32.05
2020,2,7,17,-999,-999,-999,0,0
2020,2,7,18,-999,-999,-999,0,0
2020,2,7,19,-999,-999,-999,0,0
2020,2,7,20,-999,-999,-999,0,0
2020,2,7,21,-999,-999,-999,0,0
2020,2,7,22,-999,-999,-999,0,0
2020,2,7,23,-999,-999,-999,0,0
2020,2,8,0,-999,-999,-999,0,0
2020,2,8,1,-999,-999,-999,0,0
2020,2,8,2,-999,-999,-999,0,0
2020,2,8,3,-999,-999,-999,0,0
2020,2,8,4,-999,-999,-999,0,0
2020,2,8,5,-999,-999,-999,0,0
2020,2,8,6,-999,-999,-999,0,0
2020,2,8,7,-999,-999,-999,0,0
2020,2,8,8,0.34,0.17,87.74,5.7,18.99
2020,2,8,9,0.3,0.18,81.19,26.4,62.97
2020,2,8,10,0.34,0.15,75.81,48.58,116.03
2020,2,8,11,0.35,0.16,72.21,62.2,149.98
2020,2,8,12,0.24,0.15,70.7,46.5,112.44
2020,2,8,13,0.2,0.15,71.43,38.05,90.3
2020,2,8,14,0.23,0.16,74.34,35.62,88.37
2020,2,8,15,0.17,0.15,79.12,18.42,44.62
2020,2,8,16,0.23,0.15,85.35,9.02,25.59
2020,2,8,17,-999,-999,-999,0,0
2020,2,8,18,-999,-999,-999,0,0
2020,2,8,19,-999,-999,-999,0,0
2020,2,8,20,-999,-999,-999,0,0
2020,2,8,21,-999,-999,-999,0,0
2020,2,8,22,-999,-999,-999,0,0
2020,2,8,23,-999,-999,-999,0,0
2020,2,9,0,-999,-999,-999,0,0
2020,2,9,1,-999,-999,-999,0,0
2020,2,9,2,-999,-999,-999,0,0
2020,2,9,3,-999,-999,-999,0,0
2020,2,9,4,-999,-999,-999,0,0
2020,2,9,5,-999,-999,-999,0,0
2020,2,9,6,-999,-999,-999,0,0
2020,2,9,7,-999,-999,-999,0,0
2020,2,9,8,0.22,0.12,87.52,3.5,13.06
2020,2,9,9,0.17,0.16,80.9,16.1,37.91
2020,2,9,10,0.07,0.12,75.52,9.8,25.23
2020,2,9,11,0.14,0.14,71.9,25.35,61.02
2020,2,9,12,0.06,0.12,70.38,11.95,30.74
2020,2,9,13,0.06,0.12,71.12,10.27,27.66
2020,2,9,14,0.05,0.12,74.02,6.3,17.7
2020,2,9,15,0.04,0.09,78.83,3.35,11.22
2020,2,9,16,0.19,0.14,85.02,8.05,22.39
2020,2,9,17,-999,-999,-999,0,0
2020,2,9,18,-999,-999,-999,0,0
2020,2,9,19,-999,-999,-999,0,0
2020,2,9,20,-999,-999,-999,0,0
2020,2,9,21,-999,-999,-999,0,0
2020,2,9,22,-999,-999,-999,0,0
2020,2,9,23,-999,-999,-999,0,0
2020,2,10,0,-999,-999,-999,0,0
2020,2,10,1,-999,-999,-999,0,0
2020,2,10,2,-999,-999,-999,0,0
2020,2,10,3,-999,-999,-999,0,0
2020,2,10,4,-999,-999,-999,0,0
2020,2,10,5,-999,-999,-999,0,0
2020,2,10,6,-999,-999,-999,0,0
2020,2,10,7,-999,-999,-999,0,0
2020,2,10,8,0.3,0.15,87.29,5.85,19.83
2020,2,10,9,0.3,0.17,80.61,29.08,69.04
2020,2,10,10,0.3,0.15,75.22,45.6,109.05
2020,2,10,11,0.3,0.15,71.59,54.95,130.03
2020,2,10,12,0.34,0.16,70.06,68.33,163.89
2020,2,10,13,0.38,0.16,70.8,72.75,175.38
2020,2,10,14,0.38,0.16,73.72,63.38,151.3
2020,2,10,15,0.33,0.16,78.53,36.12,90.4
2020,2,10,16,0.31,0.18,84.68,15.12,40.84
2020,2,10,17,-999,-999,-999,0,0
2020,2,10,18,-999,-999,-999,0,0
2020,2,10,19,-999,-999,-999,0,0
2020,2,10,20,-999,-999,-999,0,0
2020,2,10,21,-999,-999,-999,0,0
2020,2,10,22,-999,-999,-999,0,0
2020,2,10,23,-999,-999,-999,0,0
2020,2,11,0,-999,-999,-999,0,0
2020,2,11,1,-999,-999,-999,0,0
2020,2,11,2,-999,-999,-999,0,0
2020,2,11,3,-999,-999,-999,0,0
2020,2,11,4,-999,-999,-999,0,0
2020,2,11,5,-999,-999,-999,0,0
2020,2,11,6,-999,-999,-999,0,0
2020,2,11,7,-999,-999,-999,0,0
2020,2,11,8,0.3,0.15,87.05,6.33,21.32
2020,2,11,9,0.36,0.18,80.32,33.17,83.86
2020,2,11,10,0.47,0.17,74.91,70.65,170.81
2020,2,11,11,0.53,0.13,71.27,99.8,239.01
2020,2,11,12,0.42,0.16,69.73,84.17,205.34
2020,2,11,13,0.4,0.13,70.48,77.48,185.37
2020,2,11,14,0.32,0.16,73.4,53.45,128.26
2020,2,11,15,0.21,0.16,78.23,24.55,60.49
2020,2,11,16,0.21,0.15,84.33,11.2,29.16
2020,2,11,17,-999,-999,-999,0,0
2020,2,11,18,-999,-999,-999,0,0
2020,2,11,19,-999,-999,-999,0,0
2020,2,11,20,-999,-999,-999,0,0
2020,2,11,21,-999,-999,-999,0,0
2020,2,11,22,-999,-999,-999,0,0
2020,2,11,23,-999,-999,-999,0,0
2020,2,12,0,-999,-999,-999,0,0
2020,2,12,1,-999,-999,-999,0,0
2020,2,12,2,-999,-999,-999,0,0
2020,2,12,3,-999,-999,-999,0,0
2020,2,12,4,-999,-999,-999,0,0
2020,2,12,5,-999,-999,-999,0,0
2020,2,12,6,-999,-999,-999,0,0
2020,2,12,7,-999,-999,-999,0,0
2020,2,12,8,0.27,0.13,86.79,6.27,21.23
2020,2,12,9,0.12,0.14,80.02,11.15,27.48
2020,2,12,10,0.16,0.14,74.59,26.17,61.15
2020,2,12,11,0.2,0.14,70.95,40.12,93.27
2020,2,12,12,0.28,0.15,69.41,58.15,138.5
2020,2,12,13,0.27,0.15,70.15,54.1,130.48
2020,2,12,14,0.19,0.14,73.09,33.35,76.54
2020,2,12,15,0.04,0.08,77.93,2.67,10.89
2020,2,12,16,0.18,0.15,83.97,10.25,26.87
2020,2,12,17,-999,-999,-999,0,0
2020,2,12,18,-999,-999,-999,0,0
2020,2,12,19,-999,-999,-999,0,0
2020,2,12,20,-999,-999,-999,0,0
2020,2,12,21,-999,-999,-999,0,0
2020,2,12,22,-999,-999,-999,0,0
2020,2,12,23,-999,-999,-999,0,0
2020,2,13,0,-999,-999,-999,0,0
2020,2,13,1,-999,-999,-999,0,0
2020,2,13,2,-999,-999,-999,0,0
2020,2,13,3,-999,-999,-999,0,0
2020,2,13,4,-999,-999,-999,0,0
2020,2,13,5,-999,-999,-999,0,0
2020,2,13,6,-999,-999,-999,0,0
2020,2,13,7,-999,-999,-999,0,0
2020,2,13,8,0.41,0.19,86.52,11.25,34.59
2020,2,13,9,0.41,0.18,79.72,40.65,101.15
2020,2,13,10,0.49,0.18,74.28,77.23,185.21
2020,2,13,11,0.5,0.17,70.62,96.7,232.11
2020,2,13,12,0.34,0.15,69.07,73.48,171.92
2020,2,13,13,0.34,0.16,69.82,69.83,165.44
2020,2,13,14,0.3,0.15,72.77,50.95,121.62
2020,2,13,15,0.29,0.15,77.62,35.5,86.26
2020,2,13,16,0.12,0.15,83.59,7.4,19.41
2020,2,13,17,-999,-999,-999,0,0
2020,2,13,18,-999,-999,-999,0,0
2020,2,13,19,-999,-999,-999,0,0
2020,2,13,20,-999,-999,-999,0,0
2020,2,13,21,-999,-999,-999,0,0
2020,2,13,22,-999,-999,-999,0,0
2020,2,13,23,-999,-999,-999,0,0
2020,2,14,0,-999,-999,-999,0,0
2020,2,14,1,-999,-999,-999,0,0
2020,2,14,2,-999,-999,-999,0,0
2020,2,14,3,-999,-999,-999,0,0
2020,2,14,4,-999,-999,-999,0,0
2020,2,14,5,-999,-999,-999,0,0
2020,2,14,6,-999,-999,-999,0,0
2020,2,14,7,-999,-999,-999,0,0
2020,2,14,8,0.34,0.18,86.23,10.1,31.54
2020,2,14,9,0.38,0.17,79.41,36.85,95.63
2020,2,14,10,0.36,0.16,73.95,55.35,138.73
2020,2,14,11,0.32,0.15,70.28,63.5,149.19
2020,2,14,12,0.34,0.16,68.73,66.12,171.02
2020,2,14,13,0.3,0.15,69.48,62.35,149.82
2020,2,14,14,0.3,0.16,72.44,53.25,129.9
2020,2,14,15,0.25,0.16,77.31,30.15,77.73
2020,2,14,16,0.2,0.16,83.2,12.7,32.86
2020,2,14,17,-999,-999,-999,0,0
2020,2,14,18,-999,-999,-999,0,0
2020,2,14,19,-999,-999,-999,0,0
2020,2,14,20,-999,-999,-999,0,0
2020,2,14,21,-999,-999,-999,0,0
2020,2,14,22,-999,-999,-999,0,0
2020,2,14,23,-999,-999,-999,0,0
2020,2,15,0,-999,-999,-999,0,0
2020,2,15,1,-999,-999,-999,0,0
2020,2,15,2,-999,-999,-999,0,0
2020,2,15,3,-999,-999,-999,0,0
2020,2,15,4,-999,-999,-999,0,0
2020,2,15,5,-999,-999,-999,0,0
2020,2,15,6,-999,-999,-999,0,0
2020,2,15,7,-999,-999,-999,0,0
2020,2,15,8,0.29,0.19,85.91,10.23,28.48
2020,2,15,9,0.27,0.16,79.1,27.02,70.27
2020,2,15,10,0.14,0.14,73.63,25.05,56.64
2020,2,15,11,0.2,0.15,69.95,39.4,91.64
2020,2,15,12,0.2,0.15,68.4,45.05,103.05
2020,2,15,13,0.16,0.14,69.15,35.15,79.92
2020,2,15,14,0.13,0.13,72.12,23.92,56.2
2020,2,15,15,0.09,0.12,77,12.02,29.3
2020,2,15,16,0.08,0.13,83.4,5.12,12.82
2020,2,15,17,0.43,0.07,89.4,0.88,6.29
2020,2,15,18,-999,-999,-999,0,0
2020,2,15,19,-999,-999,-999,0,0
2020,2,15,20,-999,-999,-999,0,0
2020,2,15,21,-999,-999,-999,0,0
2020,2,15,22,-999,-999,-999,0,0
2020,2,15,23,-999,-999,-999,0,0
2020,2,16,0,-999,-999,-999,0,0
2020,2,16,1,-999,-999,-999,0,0
2020,2,16,2,-999,-999,-999,0,0
2020,2,16,3,-999,-999,-999,0,0
2020,2,16,4,-999,-999,-999,0,0
2020,2,16,5,-999,-999,-999,0,0
2020,2,16,6,-999,-999,-999,0,0
2020,2,16,7,-999,-999,-999,0,0
2020,2,16,8,0.18,0.13,85.59,6.6,19.11
2020,2,16,9,0.07,0.11,78.78,7.17,19.01
2020,2,16,10,0.14,0.15,73.3,25,57.74
2020,2,16,11,0.14,0.14,69.61,29.25,66.98
2020,2,16,12,0.12,0.15,68.05,27.67,64.23
2020,2,16,13,0.21,0.15,68.8,46.6,105.65
2020,2,16,14,0.21,0.15,71.79,39.05,91.12
2020,2,16,15,0.23,0.15,76.7,30.45,72.98
2020,2,16,16,0.06,0.13,83.1,4.12,10.59
2020,2,16,17,0.36,0.09,89.28,1.15,6.33
2020,2,16,18,-999,-999,-999,0,0
2020,2,16,19,-999,-999,-999,0,0
2020,2,16,20,-999,-999,-999,0,0
2020,2,16,21,-999,-999,-999,0,0
2020,2,16,22,-999,-999,-999,0,0
2020,2,16,23,-999,-999,-999,0,0
2020,2,17,0,-999,-999,-999,0,0
2020,2,17,1,-999,-999,-999,0,0
2020,2,17,2,-999,-999,-999,0,0
2020,2,17,3,-999,-999,-999,0,0
2020,2,17,4,-999,-999,-999,0,0
2020,2,17,5,-999,-999,-999,0,0
2020,2,17,6,-999,-999,-999,0,0
2020,2,17,7,-999,-999,-999,0,0
2020,2,17,8,0.2,0.13,85.26,8,22.48
2020,2,17,9,0.34,0.16,78.46,34.67,93.55
2020,2,17,10,0.27,0.15,72.97,47.02,110.5
2020,2,17,11,0.36,0.16,69.27,72.75,175.76
2020,2,17,12,0.34,0.16,67.7,74.15,180.61
2020,2,17,13,0.34,0.16,68.47,74.08,176.08
2020,2,17,14,0.35,0.14,71.46,62.48,155.4
2020,2,17,15,0.24,0.15,76.38,33.5,80.17
